person_id,display_first_last,from_year,to_year,draft_year,height_feet,height_inches,weight,team_id,jersey,school,country
77590,Ed Mikan,1948,1953,1948,6,8,230,1610612744,15,DePaul,USA
77591,Larry Mikan,1970,1970,1970,6,7,210,1610612739,30,Minnesota,USA
77593,Vern Mikkelsen,1949,1958,1949,6,7,230,1610612747,19,Hamline,USA
77594,Al Miksis,1949,1949,,6,7,210,1610610037,,Western Illinois,USA
77596,Eddie Miles,1963,1971,1963,6,4,195,1610612765,42,Seattle,USA
77598,Nat Militzok,1946,1946,,6,3,195,1610612752,,Cornell,USA
77599,Eddie Miller,1952,1953,1952,6,8,225,1610610024,,Syracuse,USA
77600,Harry Miller,1946,1946,,6,4,230,1610610035,,North Carolina,USA
77601,Jay Miller,1967,1968,,6,5,205,1610612737,12,Notre Dame,USA
77602,Dick Miller,1980,1980,1980,6,6,215,1610612754,30,Toledo,USA
77603,Bob Miller,1983,1983,1978,6,10,230,1610612759,41,Cincinnati,USA
77604,Walt Miller,1946,1946,,6,2,190,1610610031,,Duquesne,USA
77605,Bill Miller,1948,1948,,6,3,190,1610610025,,North Carolina,USA
77606,John Mills,1946,1946,,6,8,203,1610610031,,Western Kentucky,USA
77610,Dave Minor,1951,1952,,6,2,185,1610612737,8,UCLA,USA
77613,Wat Misaka,1947,1947,1947,5,7,150,1610612752,15,Utah,USA
77615,Mike Mitchell,1978,1987,1978,6,7,215,1610612759,34,Auburn,USA
77616,Murray Mitchell,1949,1949,1948,6,6,,1610610023,,Sam Houston State,USA
77618,Steve Mix,1969,1982,1969,6,7,215,1610612755,50,Toledo,USA
77619,Bill Mlkvy,1952,1952,1952,6,4,190,1610612744,16,Temple,USA
77621,Larry Moffett,1977,1977,1977,6,8,210,1610612745,41,UNLV,USA
77622,Leo Mogus,1946,1950,,6,4,190,1610612744,18,Youngstown State,USA
77623,Paul Mokeski,1979,1990,1979,7,0,250,1610612749,44,Kansas,USA
77624,Jack Molinas,1953,1953,1953,6,6,200,1610612765,6,Columbia,USA
77625,Wayne Molis,1966,1966,1965,6,8,230,1610612752,18,Lewis,USA
77626,Sidney Moncrief,1979,1990,1979,6,4,180,1610612749,4,Arkansas,USA
77627,Eric Money,1974,1979,1974,6,0,170,1610612765,14,Arizona,USA
77628,Rodney Monroe,1991,1991,1991,6,3,185,1610612737,12,North Carolina State,USA
77630,Howie Montgomery,1962,1962,1962,6,4,220,1610612744,43,Texas-Pan American,USA
77631,Jim Mooney,1952,1952,,6,5,215,1610612744,7,Villanova,USA
77632,Andre Moore,1987,1987,1987,6,9,215,1610612743,53,Loyola-Chicago,USA
77633,Johnny Moore,1980,1989,1979,6,1,175,1610612759,00,Texas-Austin,USA
77634,Jackie Moore,1954,1956,,6,5,180,1610612744,4-14,La Salle,USA
77635,Lowes Moore,1980,1982,1980,6,1,170,1610612751,13,West Virginia,USA
77636,Otto Moore,1968,1976,1968,6,11,205,1610612765,34,Texas-Pan American,USA
77637,Ron Moore,1987,1987,1987,7,0,260,1610612765,53,West Virginia State,USA
77639,Jackie Moreland,1960,1964,1960,6,7,215,1610612765,15,Louisiana Tech,USA
77640,Guy Morgan,1982,1982,1982,6,8,205,1610612754,35,Wake Forest,USA
77642,Elmo Morgenthaler,1946,1948,,6,9,230,1610612744,17,New Mexico Tech,USA
77644,Darren Morningstar,1993,1993,1992,6,10,235,1610612742,55,Pittsburgh,USA
77646,Max Morris,1949,1949,,6,2,195,1610610033,,Northwestern,USA
77647,Isaiah Morris,1992,1992,1992,6,8,229,1610612765,35,Arkansas,USA
77649,Mike Morrison,1989,1989,1989,6,4,195,1610612756,32,Loyola-Maryland,USA
77653,Glenn Mosley,1977,1978,1977,6,8,195,1610612759,34,Seton Hall,USA
77654,Perry Moss,1985,1986,1982,6,2,185,1610612744,10,Northeastern,USA
77657,Chuck Mrazovich,1950,1950,1950,6,5,185,1610610030,,Eastern Kentucky,USA
77658,Erwin Mueller,1966,1972,1966,6,8,230,1610612765,51,San Francisco,USA
77665,George Munroe,1946,1947,,5,11,170,1610610034,6,Dartmouth,USA
77668,Allen Murphy,1976,1976,1975,6,4,190,1610612747,20,Louisville,USA
77669,Calvin Murphy,1970,1982,1970,5,9,165,1610612745,23,Niagara,USA
77670,Jay Murphy,1984,1987,1984,6,9,220,1610612746,42,Boston College,USA
77671,John Murphy,1946,1946,1975,6,2,175,1610612744,12,Simon Gratz HS (PA),USA
77673,Ronnie Murphy,1987,1987,1987,6,5,225,1610612757,34,Jacksonville,USA
77674,Tod Murphy,1987,1993,1986,6,9,220,1610612750,41,California-Irvine,USA
77675,Ken Murray,1950,1954,1950,6,2,190,1610612765,4,St. Bonaventure,USA
77676,Dorie Murrey,1966,1971,1966,6,8,215,1610612760,40,Detroit,USA
77677,Angelo Musi,1946,1948,,5,9,145,1610612744,5,Temple,USA
77681,Bob Naber,1952,1952,,6,3,185,1610610030,,Louisville,USA
77682,Boris Nachamkin,1954,1954,1954,6,6,210,1610612758,17,New York University,USA
77683,Jerry Nagel,1949,1949,1949,6,0,190,1610612765,9,Loyola-Chicago,USA
77684,Fred Nagy,1948,1948,1947,6,1,185,1610610029,,Akron,USA
77686,Paul Napolitano,1948,1948,1947,6,2,185,1610610029,,San Francisco,USA
77687,Charles Nash,1964,1964,1964,6,5,215,1610612747,17,Kentucky,USA
77688,Bob Nash,1972,1978,1972,6,8,195,1610612758,55,Hawaii,USA
77689,Swen Nater,1976,1983,1973,6,11,240,1610612746,41,UCLA,USA
77690,Howard Nathan,1995,1995,,5,11,175,1610612737,14,Louisiana-Monroe,USA
77692,Kenny Natt,1980,1984,1980,6,3,185,1610612762,2,Louisiana-Monroe,USA
77693,Willie Naulls,1956,1965,1956,6,6,225,1610612752,12,UCLA,USA
77694,Craig Neal,1988,1990,1988,6,5,165,1610612748,22,Georgia Tech,USA
77695,Jim Neal,1953,1954,1953,6,11,235,1610612755,,Wofford,USA
77697,Ed Nealy,1982,1992,1982,6,7,238,1610612758,45,Kansas State,USA
77698,Al Negratti,1946,1946,,6,3,200,1610610036,,Seton Hall,USA
77700,Don Nelson,1962,1975,1962,6,6,210,1610612738,19,Iowa,USA
77701,Louie Nelson,1973,1977,1973,6,3,190,1610612762,11,Washington,USA
77704,Martin Nessley,1987,1987,1987,7,2,260,1610612746,51,Duke,USA
77705,Johnny Neumann,1976,1977,1973,6,6,200,1610612747,21,Mississippi,USA
77706,Paul Neumann,1961,1966,1959,6,1,175,1610612755,15,Stanford,USA
77712,Dave Newmark,1968,1969,1968,7,0,240,1610612741,29,Columbia,USA
77713,Jack Nichols,1948,1957,1948,6,7,222,1610612738,16,Washington,USA
77715,Carl Nicks,1980,1982,1980,6,1,175,1610612762,24,Indiana State,USA
77717,John Niemiera,1948,1949,,6,1,165,1610612765,,Notre Dame,USA
77718,Mike Niles,1980,1980,1979,6,6,225,1610612756,40,California State-Fullerton,USA
77719,Kurt Nimphius,1981,1989,1980,6,10,218,1610612742,40,Arizona State,USA
77720,Dyron Nix,1989,1989,1989,6,7,210,1610612754,23,Tennessee,USA
77721,Norm Nixon,1977,1988,1977,6,2,170,1610612747,10,Duquesne,USA
77722,Chuck Noble,1955,1961,1954,6,4,190,1610612765,14,Louisville,USA
77723,Paul Noel,1947,1951,,6,4,185,1610612752,15,Kentucky,USA
77724,Jim Nolan,1949,1949,1949,6,8,210,1610612744,19,Georgia Tech,USA
77725,Paul Nolen,1953,1953,1953,6,10,,1610610024,,Texas Tech,USA
77727,Robert Nordmann,1961,1964,1961,6,10,225,1610612737,34,St. Louis,USA
77728,Johnny Norlander,1946,1950,,6,3,180,1610610036,,Hamline,USA
77729,Connie Norman,1974,1978,1974,6,3,175,1610612755,11,Arizona,USA
77731,Audie Norris,1982,1984,1982,6,9,230,1610612757,24,Jackson State,USA
77732,Sylvester Norris,1979,1979,1979,6,11,220,1610612759,40,Jackson State,USA
77734,George Nostrand,1946,1949,,6,8,195,1610610032,,Wyoming,USA
77735,Stan Noszka,1946,1948,,6,1,185,1610610031,10,Duquesne,USA
77736,Mike Novak,1948,1953,,6,9,219,1610612758,6,Loyola-Chicago,USA
77737,Mel Nowell,1962,1962,1962,6,2,170,1610612764,20,Ohio State,USA
77738,Dennis Nutt,1986,1986,,6,2,170,1610612742,21,TCU,USA
77742,John O'Boyle,1952,1952,,6,2,185,1610612737,3,Colorado State,USA
77743,Buckshot O'Brien,1951,1952,1950,,,,1610610030,,Butler,USA
77744,Bob O'Brien,1947,1948,,6,4,190,1610612744,,Pepperdine,USA
77745,Dermie O'Connell,1948,1949,,6,0,174,1610612738,,Holy Cross,USA
77746,Andy O'Donnell,1949,1949,,6,1,180,1610610024,,Loyola-Maryland,USA
77747,Carlos Ogden,1969,1970,1969,6,6,215,1610612755,28,Santa Clara,USA
77748,Ralph Ogden,1970,1970,1970,6,5,205,1610612744,22,Santa Clara,USA
77750,Francis O'Grady,1946,1948,,5,11,160,1610610034,,Georgetown,USA
77751,Don Ohl,1960,1969,1958,6,3,190,1610612765,10,Illinois,USA
77753,Tommy O'Keefe,1950,1950,1950,6,2,185,0,,Georgetown,USA
77754,Mike O'Koren,1980,1987,1980,6,7,207,1610612751,31,North Carolina,USA
77756,Mark Olberding,1976,1986,,6,8,225,1610612759,53,Minnesota,USA
77757,Jawann Oldham,1980,1990,1980,7,0,215,1610612741,22,Seattle,USA
77758,Johnny Oldham,1949,1950,1949,6,3,175,1610612765,4,Western Kentucky,USA
77759,Frank Oleynick,1975,1976,1975,6,2,185,1610612760,44,Seattle,USA
77760,John Olive,1978,1979,1977,6,7,210,1610612746,40,Villanova,USA
77764,Gene Ollrich,1949,1949,,5,11,160,1610610037,,Drake,USA
77765,Enoch Olsen,1962,1968,1962,6,8,220,1610612758,10,Louisville,USA
77767,Mike O'Neill,1952,1952,,6,3,210,1610612737,,California,USA
77768,Barry Orms,1968,1968,1968,6,3,190,1610612764,33,St. Louis,USA
77770,Louis Orr,1980,1987,1980,6,8,175,1610612752,55,Syracuse,USA
77771,Jose Ortiz,1988,1989,1987,6,10,225,1610612762,44,Oregon State,USA
77772,Chuck Osborne,1961,1961,1961,6,6,210,1610612755,23,Western Kentucky,USA
77774,Garland O'Shields,1946,1946,,6,1,195,1610610025,,Tennessee,USA
77775,Wally Osterkorn,1951,1954,1950,6,5,215,1610612755,8,Illinois,USA
77776,Dan O'Sullivan,1990,1995,,6,10,250,1610612762,,Fordham,USA
77777,Matt Othick,1992,1992,,6,2,165,1610612759,12,Arizona,USA
77778,Don Otten,1949,1952,,6,10,240,1610612737,14,Bowling Green,USA
77779,Mac Otten,1949,1949,1949,6,7,220,1610610034,,Bowling Green,USA
77780,Claude Overton,1952,1952,1950,6,2,195,1610612744,14,East Central,USA
77782,Eddie Owens,1977,1977,1977,6,7,210,1610612746,40,UNLV,USA
77783,James Owens,1949,1951,,6,3,185,1610612737,,Baylor,USA
77784,Jim Owens,1973,1974,1973,6,5,200,1610612756,45,Arizona State,USA
77785,Keith Owens,1991,1991,,6,7,225,1610612747,25,UCLA,USA
77786,Tom Owens,1976,1982,1971,6,10,215,1610612757,44,South Carolina,USA
77788,Joe Pace,1976,1977,1976,6,10,220,1610612764,44,Coppin State,USA
77789,Gerald Paddio,1990,1993,1988,6,7,205,1610612739,4,UNLV,USA
77790,Fred Paine,1948,1948,,6,5,210,1610610032,,Westminster,USA
77791,Togo Palazzi,1954,1959,1954,6,4,205,1610612755,17,Holy Cross,USA
77792,Jim Palmer,1958,1960,1957,6,8,224,1610612752,19,Dayton,USA
77793,John Palmer,1946,1948,,6,4,180,1610612752,16,Princeton,USA
77794,Walter Palmer,1990,1992,1990,7,1,215,1610612762,31,Dartmouth,USA
77797,Estes Parham,1948,1950,1948,6,3,200,1610610034,14,Texas Wesleyan,USA
77799,Medford Park,1955,1959,,6,2,205,1610612737,14,Missouri,USA
77800,Sonny Parker,1976,1981,1976,6,6,200,1610612744,22,Texas A&M,USA
77801,Jack Parkinson,1949,1949,1948,6,0,174,1610610030,,Kentucky,USA
77802,Jack Parr,1958,1958,1958,6,9,220,1610612758,16,Kansas State,USA
77803,Doyle Parrack,1946,1946,,6,0,165,1610610025,,Oklahoma State,USA
77804,Charlie Parsley,1949,1949,,6,2,175,1610612744,7,Western Kentucky,USA
77806,Marty Passaglia,1946,1948,,6,0,170,1610610036,,Santa Clara,USA
77807,George A. Pastushok,1946,1946,,,,,1610610032,,St. John's (NY),USA
77808,Myles Patrick,1980,1980,,6,8,220,1610612747,34,Auburn,USA
77809,Stan Patrick,1949,1949,,6,2,185,1610610037,,Illinois,USA
77811,George Patterson,1967,1967,1961,6,7,230,1610612765,20,Toledo,USA
77813,Tommy Patterson,1972,1973,1972,6,6,220,1610612764,30,Ouachita Baptist,USA
77814,Worthy Patterson,1957,1957,,6,2,175,1610612737,17,Connecticut,USA
77815,Charlie Paulk,1968,1971,1968,6,8,219,1610612758,42,Northeastern State,USA
77816,Jerry Paulson,1957,1957,1957,6,2,185,1610612758,15,Manhattan,USA
77817,Billy Paultz,1976,1984,1970,6,11,235,1610612759,5,St. John's (NY),USA
77818,Jim Paxson,1956,1957,1956,6,6,200,1610612747,11,Dayton,USA
77819,Jim Paxson,1979,1989,1979,6,6,200,1610612757,,Dayton,USA
77820,John Paxson,1983,1993,1983,6,2,185,1610612741,5,Notre Dame,USA
77821,Johnny Payak,1949,1952,,6,4,174,1610612737,6,Bowling Green,USA
77822,Kenny Payne,1989,1992,1989,6,8,195,1610612755,21,Louisville,USA
77823,Tom Payne,1971,1971,,7,2,240,1610612737,54,Kentucky,USA
77824,Mel Payton,1951,1952,1951,6,4,185,1610610030,,Tulane,USA
77825,George Pearcy,1946,1946,,6,1,165,1610610028,,Indiana State,USA
77826,Henry Pearcy,1946,1946,,6,1,170,1610610028,,Indiana State,USA
77827,Wiley Peck,1979,1979,1979,6,7,220,1610612759,54,Mississippi State,USA
77828,Jake Pelkington,1948,1948,,6,6,220,1610610024,30,Manhattan,USA
77829,Sam Pellom,1979,1982,,6,9,225,1610612737,41,Buffalo State,USA
77834,Warren Perkins,1949,1950,1949,6,3,190,1610612737,11,Tulane,USA
77839,Jim Petersen,1984,1991,1984,6,10,235,1610612745,43,Minnesota,USA
77841,Ed Peterson,1949,1950,1948,6,9,220,1610612755,20,Cornell,USA
77842,Mel Peterson,1963,1963,1960,6,4,185,1610612764,16,Wheaton,USA
77843,Bob Peterson,1953,1955,1953,6,5,210,1610612752,9,Oregon,USA
77844,Geoff Petrie,1970,1975,1970,6,4,190,1610612757,45,Princeton,USA
77845,Drazen Petrovic,1989,1992,1986,6,5,195,1610612751,3,Real Madrid,Croatia
77846,Richard Petruska,1993,1993,1993,6,10,260,1610612745,3,UCLA,USA
77847,Bob Pettit,1954,1964,1954,6,9,205,1610612737,9,Louisiana State,USA
77848,Roger Phegley,1978,1983,1978,6,6,205,1610612759,21,Bradley,USA
77849,Jim Phelan,1953,1953,1951,6,1,175,1610612744,,La Salle,USA
77850,Jack Phelan,1949,1949,,6,5,195,1610610033,,DePaul,USA
77852,Mike Phelps,1985,1987,1985,6,4,180,1610612760,14,Alcorn State,USA
77854,Eddie Phillips,1982,1982,1982,6,7,225,1610612751,51,Alabama,USA
77855,Gary Phillips,1961,1965,1961,6,3,189,1610612744,7,Houston,USA
77858,Stan Pietkiewicz,1978,1980,1978,6,5,200,1610612746,43,Auburn,USA
77859,John Pilch,1951,1951,1950,6,3,185,1610612747,,Wyoming,USA
77862,Dave Piontek,1956,1962,1956,6,6,230,1610612758,61,Xavier,USA
77863,Tom Piotrowski,1983,1983,1983,7,1,240,1610612757,54,La Salle,USA
77864,Charlie Pittman,1982,1985,1982,6,8,220,1610612756,32,Maryland,USA
77865,Gary Plummer,1984,1992,1984,6,9,215,1610612744,45,Boston University,USA
77866,Dwayne Polee,1986,1986,1986,6,5,180,1610612746,12,Pepperdine,USA
77869,Cliff Pondexter,1975,1977,1974,6,9,233,1610612741,41,Long Beach State,USA
77870,David Pope,1984,1985,1984,6,7,220,1610612758,51,Norfolk State,USA
77872,Dave Popson,1988,1991,1987,6,10,220,1610612738,50,North Carolina,USA
77873,Ben Poquette,1977,1986,1977,6,9,235,1610612762,50,Central Michigan,USA
77875,Howard Porter,1971,1977,1971,6,8,220,1610612765,54,Villanova,USA
77876,Kevin Porter,1972,1982,1972,6,0,170,1610612764,1,St. Francis (PA),USA
77878,Bob Portman,1969,1972,1969,6,5,200,1610612744,33,Creighton,USA
77879,Paul Pressey,1982,1992,1982,6,5,185,1610612749,5,Tulsa,USA
77881,Harold Pressley,1986,1989,1986,6,7,210,1610612758,21,Villanova,USA
77882,Tony Price,1980,1980,1979,6,6,190,1610612746,34,Pennsylvania,USA
77887,John Pritchard,1949,1949,1949,6,9,220,1610610037,,Drake,USA
77888,Les Pugh,1948,1949,,6,7,190,1610610032,,Ohio State,USA
77889,Roy Pugh,1948,1948,1948,,,,1610612744,,Southern Methodist,USA
77890,Anthony Pullard,1992,1992,,6,10,245,1610612749,23,McNeese State,USA
77893,Brian Quinnett,1989,1991,1989,6,8,235,1610612752,23,Washington State,USA
77894,Luke Rackley,1969,1973,1969,6,10,220,1610612739,42,Xavier,USA
77895,Howie Rader,1948,1948,,6,1,190,1610610024,,Long Island-Brooklyn,USA
77896,Mark Radford,1981,1982,1981,6,4,190,1610612760,30,Oregon State,USA
77897,Wayne Radford,1978,1978,1978,6,3,205,1610612754,21,Indiana,USA
77899,Frank Radovich,1961,1961,1960,6,8,235,1610612744,9,Indiana,USA
77900,Moe Radovich,1952,1952,1952,6,0,160,1610612744,4,Wyoming,USA
77902,Ray Ragelis,1951,1951,1951,6,4,205,1610612758,18,Northwestern,USA
77903,Sherwin Raiken,1952,1952,,6,2,185,1610612752,5,Villanova,USA
77904,Ed Rains,1981,1982,1981,6,7,190,1610612759,15,South Alabama,USA
77905,Kurt Rambis,1981,1994,1980,6,8,213,1610612747,18,Santa Clara,USA
77906,Cal Ramsey,1959,1960,1959,6,4,200,1610612752,3,New York University,USA
77907,Frank Ramsey,1954,1963,1953,6,3,190,1610612738,23,Kentucky,USA
77908,Ray Ramsey,1948,1948,,6,2,165,1610610024,,Bradley,USA
77910,Wally Rank,1980,1980,1980,6,6,220,1610612746,30,San Jose State,USA
77911,Kelvin Ransey,1980,1985,1980,6,2,170,1610612751,14,Ohio State,USA
77912,Sam Ranzino,1951,1951,1951,6,1,185,1610612758,3,North Carolina State,USA
77914,Ed Ratleff,1973,1977,1973,6,6,195,1610612745,42,Long Beach State,USA
77915,Mike Ratliff,1972,1973,1972,6,10,230,1610612758,43,Wisconsin-Eau Claire,USA
77916,Leo Rautins,1983,1984,1983,6,8,215,1610612755,7,Syracuse,USA
77917,Clifford Ray,1971,1980,1971,6,9,230,1610612744,44,Oklahoma,USA
77918,Don Ray,1949,1949,1948,6,5,190,1610612737,96,Western Kentucky,USA
77919,Jim Ray,1956,1959,1956,6,0,180,1610612755,3,Toledo,USA
77920,Jamesearl Ray,1980,1982,1980,6,8,215,1610612743,43,Jacksonville,USA
77921,Craig Raymond,1968,1968,1967,6,11,235,1610612755,20,Brigham Young,USA
77922,Connie Rea,1953,1953,1953,6,3,175,1610610024,,Centenary-Louisiana,USA
77923,Joe Reaves,1973,1973,1973,6,5,210,1610612756,24,Bethel,USA
77925,Frank Reddout,1953,1953,1953,6,5,195,1610612758,21,Syracuse,USA
77926,Marlon Redmond,1978,1979,1977,6,6,188,1610612758,4,San Francisco,USA
77928,Ron Reed,1965,1966,1965,6,5,205,1610612765,20,Notre Dame,USA
77929,Willis Reed,1964,1973,1964,6,10,235,1610612752,19,Grambling,USA
77933,Don Rehfeldt,1950,1951,1950,6,6,210,1610610024,15,Wisconsin,USA
77936,Robert Reid,1977,1990,1977,6,8,205,1610612745,50,St. Mary's (TX),USA
77937,Billy Reid,1980,1980,1980,6,5,190,1610612744,31,San Francisco,USA
77938,Joseph Reiser,1947,1949,1947,5,11,165,1610610024,,New York University,USA
77939,Richard Rellford,1987,1987,1986,6,6,230,1610612759,42,Michigan,USA
77941,John Rennicke,1951,1951,1951,6,2,185,1610612737,,Drake,USA
77944,Kevin Restani,1974,1981,1974,6,9,225,1610612749,24,San Francisco,USA
77945,George Reynolds,1969,1969,1969,6,4,195,1610612765,10,Houston,USA
77946,Jerry Reynolds,1985,1995,1985,6,8,200,1610612749,44,Louisiana State,USA
77952,Micheal Ray Richardson,1978,1985,1978,6,5,189,1610612752,20,Montana,USA
77954,John Richter,1959,1959,1959,6,9,225,1610612738,16,North Carolina State,USA
77955,Dick Ricketts,1955,1957,1955,6,7,215,1610612758,24,Duquesne,USA
77957,Jackie Ridgle,1971,1971,1971,6,4,195,1610612739,23,California,USA
77960,Tom Riker,1972,1974,1972,6,10,225,1610612752,6,South Carolina,USA
77962,Pat Riley,1967,1975,1967,6,4,205,1610612747,12,Kentucky,USA
77963,Bob Riley,1970,1970,1970,6,9,235,1610612737,12,Mount St. Mary's,USA
77964,Ron Riley,1972,1975,1972,6,8,195,1610612745,31,Southern California,USA
77966,Mike Riordan,1968,1976,1967,6,4,200,1610612764,6,Providence,USA
77967,Arnie Risen,1948,1957,,6,9,200,1610612758,19,Ohio State,USA
77969,Ramon Rivas,1988,1988,,6,10,260,1610612738,45,Temple,Puerto Rico
77972,Lee Robbins,1947,1948,,6,3,175,1610610032,,Colorado,USA
77973,Rick Roberson,1969,1975,1969,6,9,231,1610612747,50,Cincinnati,USA
77975,Anthony Roberts,1977,1983,1977,6,5,185,1610612743,30,Oral Roberts,USA
77977,Joe Roberts,1960,1962,1960,6,6,214,1610612755,12,Ohio State,USA
77978,Marv Roberts,1976,1976,1971,6,8,200,1610612747,30,Utah State,USA
77979,Bill Roberts,1948,1949,,,,,1610610034,,Wyoming,USA
77983,Tony Robertson,1977,1978,1977,6,4,195,1610612737,25,West Virginia,USA
77984,Rick Robey,1978,1985,1978,6,11,230,1610612738,8,Kentucky,USA
77986,Cliff T. Robinson,1979,1991,1979,6,9,220,1610612739,43,Southern California,USA
77988,Flynn Robinson,1966,1972,1965,6,1,185,1610612758,21,Wyoming,USA
77989,Jackie Robinson,1978,1981,1978,6,6,210,1610612760,8,UNLV,USA
77993,Truck Robinson,1974,1984,1974,6,7,225,1610612756,21,Tennessee State,USA
77994,Oliver Robinson,1982,1982,1982,6,4,180,1610612759,1,Alabama-Birmingham,USA
77996,Wayne Robinson,1980,1980,1980,6,8,217,1610612765,,Virginia Tech,USA
77997,Bill Robinzine,1975,1981,1975,6,7,230,1610612758,52,DePaul,USA
77998,Dave Robisch,1976,1983,1971,6,10,235,1610612743,35,Kansas,USA
77999,Red Rocha,1947,1956,1947,6,9,185,1610612755,6,Oregon State,USA
78000,John Roche,1975,1981,1971,6,3,170,1610612743,10,South Carolina,USA
78001,Gene Rock,1947,1947,,5,9,155,1610610025,,Southern California,USA
78007,Johnny Rogers,1986,1987,1986,6,10,225,1610612758,32,California-Irvine,USA
78008,Marshall Rogers,1976,1976,1976,6,1,190,1610612744,11,Texas-Pan American,USA
78010,Al Roges,1953,1954,,6,4,195,1610610024,18,Long Island-Brooklyn,USA
78011,Ken Rohloff,1963,1963,1963,6,0,195,1610612737,,North Carolina State,USA
78012,Kenny Rollins,1948,1952,1948,6,0,168,1610610025,4,Kentucky,USA
78013,Phil Rollins,1958,1960,1956,6,2,185,1610612758,3,Louisville,USA
78014,Tree Rollins,1977,1994,1977,7,1,235,1610612737,30,Clemson,USA
78015,Lorenzo Romar,1980,1984,1980,6,1,175,1610612744,14,Washington,USA
78016,Robert Rose,1988,1988,,6,5,180,1610612746,42,George Mason,USA
78017,Alexander Rosenberg,1946,1946,,5,10,165,1610612744,15,St. Joseph's (PA),USA
78018,Lennie Rosenbluth,1957,1958,1957,6,4,190,1610612744,18,North Carolina,USA
78019,Hank Rosenstein,1946,1946,,6,4,185,1610612752,,City College of New York,USA
78020,Dick Rosenthal,1954,1956,1954,6,5,205,1610612765,15,Notre Dame,USA
78021,Doug Roth,1989,1989,1989,6,11,255,1610612764,13,Tennessee,USA
78022,Scott Roth,1987,1989,1985,6,8,212,1610612750,3,Wisconsin,USA
78023,Irv Rothenberg,1946,1948,1947,6,7,215,1610612752,3,Long Island-Brooklyn,USA
78024,Mickey Rottner,1946,1947,,5,10,180,1610610025,,Loyola-Chicago,USA
78025,Dan Roundfield,1976,1986,1975,6,8,205,1610612737,5,Central Michigan,USA
78026,Giff Roux,1946,1948,,6,5,195,1610610034,,Kansas,USA
78027,Ron Rowan,1986,1986,1986,6,5,200,1610612757,11,St. John's (NY),USA
78028,Curtis Rowe,1971,1978,1971,6,7,225,1610612765,41,UCLA,USA
78029,Jim Rowinski,1988,1989,1984,6,8,250,1610612748,50,Purdue,USA
78030,Derrick Rowland,1985,1985,1981,6,5,195,1610612749,12,SUNY-Potsdam,USA
78031,Brian Rowsom,1987,1989,1987,6,9,220,1610612766,32,North Carolina-Wilmington,USA
78033,Bob Royer,1949,1949,1949,5,10,155,1610610027,,Indiana State,USA
78035,Delaney Rudd,1989,1992,1985,6,2,180,1610612762,11,Wake Forest,USA
78036,John Rudd,1978,1978,1978,6,7,230,1610612752,52,McNeese State,USA
78037,John Rudometkin,1962,1964,1962,6,6,205,1610612752,34,Southern California,USA
78039,Paul Ruffner,1970,1974,1970,6,10,225,1610612746,22,Brigham Young,USA
78040,Joe Ruklick,1959,1961,1959,6,9,220,1610612744,17,Northwestern,USA
78042,Bob Rule,1967,1974,1967,6,9,220,1610612760,21,Colorado State,USA
78043,Jerry Rullo,1946,1949,,5,10,165,1610612744,7,Temple,USA
78045,Cazzie Russell,1966,1977,1966,6,5,218,1610612752,32,Michigan,USA
78046,Frank Russell,1972,1972,1972,6,3,180,1610612741,34,Detroit,USA
78047,Campy Russell,1974,1984,1974,6,8,215,1610612739,4,Michigan,USA
78048,Walker Russell,1982,1987,1982,6,5,195,1610612765,,Western Michigan,USA
78049,Bill Russell,1956,1968,1956,6,10,215,1610612738,6,San Francisco,USA
78050,Ed Sadowski,1946,1949,,6,5,240,1610612744,,Seton Hall,USA
78051,Kenny Sailors,1946,1950,,5,10,175,1610610032,,Wyoming,USA
78057,Frankie Sanders,1978,1980,1978,6,6,200,1610612738,4,Southern,USA
78059,Mike Sanders,1982,1992,1982,6,6,210,1610612756,33,UCLA,USA
78060,Thomas Sanders,1960,1972,1960,6,6,210,1610612738,16,New York University,USA
78061,Bob Santini,1955,1955,1953,6,5,190,1610612752,5,Iona,USA
78062,Wayne Sappleton,1984,1984,1982,6,9,215,1610612751,44,Loyola-Chicago,USA
78063,Frank Saul,1949,1954,1949,6,2,185,1610612747,10,Seton Hall,USA
78064,Woody Sauldsberry,1957,1965,1957,6,7,220,1610612744,18,Texas Southern,USA
78065,Fred Saunders,1974,1977,1974,6,7,210,1610612738,12,Syracuse,USA
